property_type,places,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,lat,lon
apartment,BenitoJuarez,"19.364891,-99.148384",2667200.0,MXN,2643698.49,140558.71,61.0,61.0,2304.2411475409835,43724.59016,19.364891,-99.148384
apartment,Azcapotzalco,"19.474655,-99.189277",610823.0,MXN,605297.21,32182.11,70.0,70.0,459.74442857142856,8726.042857,19.474655,-99.189277
apartment,Cuajimalpa,"19.355751,-99.299347",3050000.0,MXN,3022408.77,160693.77,75.0,75.0,2142.5836,40666.66667,19.355751,-99.299347
apartment,AlvaroObregon,"19.3319317,-99.2466874",2350000.0,MXN,2328741.13,123813.23,53.0,53.0,2336.098679,44339.62264,19.3319317,-99.2466874
apartment,Azcapotzalco,"19.472155,-99.161186",1775000.0,MXN,1758942.7,93518.5,65.0,65.0,1438.746153846154,27307.69231,19.472155,-99.161186
apartment,BenitoJuarez,"19.368335,-99.178389",1697000.0,MXN,1681648.42,89408.96,174.0,174.0,513.8445977011495,9752.873563,19.368335,-99.178389
apartment,MiguelHidalgo,"19.407269,-99.190754",16320652.0,MXN,16176846.27,860081.68,270.0,270.0,3185.487703703704,60446.85926,19.407269,-99.190754
apartment,MiguelHidalgo,"19.420166,-99.220367",4000000.0,USD,75234000.0,4000000.0,600.0,600.0,6666.666666666667,6666.666667,19.420166,-99.220367
apartment,Iztapalapa,"19.359397,-99.060607",580363.0,MXN,575112.77,30577.28,60.0,60.0,509.6213333333333,9672.716667,19.359397,-99.060607
apartment,MiguelHidalgo,"19.426528,-99.196279",4150000.0,MXN,4112457.83,218648.9,60.0,60.0,3644.148333333333,69166.66667,19.426528,-99.196279
apartment,Cuauhtemoc,"19.405298,-99.164986",4280000.0,MXN,4241281.95,225498.15,74.0,74.0,3047.2722972972974,57837.83784,19.405298,-99.164986
house,Cuajimalpa,"19.386275,-99.258668",27228000.0,MXN,26981688.15,1434547.58,1110.0,1110.0,1292.3852072072073,24529.72973,19.386275,-99.258668
house,Iztacalco,"19.377776,-99.035941",870000.0,MXN,862334.17,45848.11,70.0,70.0,654.973,12428.57143,19.377776,-99.035941
apartment,MiguelHidalgo,"19.3894263,-99.2651278",10900000.0,MXN,10803957.12,574418.86,240.0,240.0,2393.4119166666665,45416.66667,19.3894263,-99.2651278
apartment,Coyoacan,"19.344535,-99.123179",1795334.0,MXN,1779092.81,94589.83,150.0,150.0,630.5988666666667,11968.89333,19.344535,-99.123179
apartment,Coyoacan,"19.348122,-99.125716",1648661.0,MXN,1634134.2,86882.75,80.0,80.0,1086.034375,20608.2625,19.348122,-99.125716
house,Coyoacan,"19.35012,-99.126822",2840000.0,MXN,2814308.51,149629.61,200.0,200.0,748.1480499999999,14200.0,19.35012,-99.126822
apartment,Cuauhtemoc,"19.417364,-99.159454",5000000.0,MXN,4954768.48,263432.41,97.0,97.0,2715.798041237113,51546.39175,19.417364,-99.159454
apartment,BenitoJuarez,"19.371992,-99.157853",5956790.0,MXN,5902903.08,313842.31,184.0,130.0,1705.664728,45821.46154,19.371992,-99.157853
apartment,AlvaroObregon,"19.341894,-99.224525",3177700.0,MXN,3148953.48,167421.83,97.0,97.0,1725.9982474226804,32759.79381,19.341894,-99.224525
apartment,Iztacalco,"19.410307,-99.065399",840548.0,MXN,832944.01,44285.51,44.0,44.0,1006.4888636363637,19103.36364,19.410307,-99.065399
apartment,MiguelHidalgo,"19.427759,-99.195619",1371500.0,USD,25795857.75,1371500.0,201.0,201.0,6823.3830845771145,6823.383085,19.427759,-99.195619
apartment,MagdalenaContreras,"19.306255,-99.234777",559000.0,MXN,553943.05,29451.74,1200.0,1200.0,24.543116666666666,465.8333333,19.306255,-99.234777
PH,MiguelHidalgo,"19.4339975,-99.1909529",1588803.0,USD,29883001.22,1588803.0,312.0,312.0,5092.317308,95778.85006410256,19.4339975,-99.1909529
house,Cuauhtemoc,"19.408634,-99.164358",7500000.0,MXN,7432152.81,395148.62,200.0,200.0,1975.7431,37500.0,19.408634,-99.164358
house,AlvaroObregon,"19.3620204,-99.2044542",6000000.0,MXN,5947132.21,316193.86,70.0,212.0,4517.055143,28301.88679,19.3620204,-99.2044542
house,MagdalenaContreras,"19.32283,-99.219935",3100000.0,MXN,3071956.38,163328.09,200.0,200.0,816.64045,15500.0,19.32283,-99.219935
apartment,Cuauhtemoc,"19.441646,-99.151884",490000.0,MXN,485682.3,25822.49,50.0,50.0,516.4498,9800.0,19.441646,-99.151884
apartment,Coyoacan,"19.305233,-99.12269",905000.0,MXN,897025.7,47692.57,70.0,70.0,681.3224285714285,12928.57143,19.305233,-99.12269
apartment,Cuauhtemoc,"19.45178,-99.15709",490989.0,MXN,486547.3,25868.48,65.0,65.0,397.9766153846154,7553.676923,19.45178,-99.15709
apartment,MagdalenaContreras,"19.306202,-99.235727",891000.0,MXN,882939.64,46943.65,75.0,75.0,625.9153333333334,11880.0,19.306202,-99.235727
apartment,Cuauhtemoc,"19.410553,-99.133858",1126140.0,MXN,1115952.5,59332.35,44.0,44.0,1348.4624999999999,25594.09091,19.410553,-99.133858
apartment,BenitoJuarez,"19.39177,-99.159996",1771000.0,MXN,1754979.0,93307.76,70.0,70.0,1332.9679999999998,25300.0,19.39177,-99.159996
apartment,VenustianoCarranza,"19.426948,-99.106956",833377.0,MXN,826033.77,43918.11,85.0,85.0,516.6836470588236,9804.435294,19.426948,-99.106956
apartment,Azcapotzalco,"19.465454,-99.162665",1430637.0,MXN,1417695.01,75375.23,10.0,10.0,7537.522999999999,143063.7,19.465454,-99.162665
apartment,Cuajimalpa,"19.392937,-99.263313",2650000.0,MXN,2626027.34,139619.18,62.0,62.0,2251.922258064516,42741.93548,19.392937,-99.263313
house,Tlalpan,"19.2984301,-99.1990279",19000000.0,MXN,18828120.83,1001043.19,778.0,1118.0,1286.687905,16994.63327,19.2984301,-99.1990279
apartment,VenustianoCarranza,"19.42257,-99.098104",350000.0,MXN,346833.63,18440.26,60.0,60.0,307.3376666666666,5833.333333,19.42257,-99.098104
apartment,Tlahuac,"19.306187,-99.055725",500000.0,MXN,495476.82,26343.24,46.0,46.0,572.6791304347827,10869.56522,19.306187,-99.055725
store,Cuauhtemoc,"19.409182,-99.144823",1739000.0,MXN,1723268.43,91621.79,136.0,136.0,673.6896323529411,12786.76471,19.409182,-99.144823
house,Tlalpan,"19.297747,-99.107708",4600000.0,MXN,4558387.05,242357.82,230.0,230.0,1053.729652173913,20000.0,19.297747,-99.107708
apartment,Cuauhtemoc,"19.450342,-99.126058",520000.0,MXN,515295.91,27396.97,80.0,80.0,342.462125,6500.0,19.450342,-99.126058
apartment,Iztacalco,"19.392349,-99.07093",483668.0,MXN,479406.09,25488.8,50.0,50.0,509.776,9673.36,19.392349,-99.07093
store,Iztapalapa,"19.373101,-99.12273",40000000.0,MXN,39638149.18,2107459.35,4957.0,4957.0,425.1481440387331,8069.396813,19.373101,-99.12273
apartment,Cuauhtemoc,"23.634501,-102.552788",2453800.0,MXN,2431602.18,129282.09,67.0,67.0,1929.5834328358208,36623.8806,23.634501,-102.552788
apartment,Coyoacan,"19.350214,-99.162146",821024.0,MXN,813789.62,43267.12,71.0,71.0,609.3960563,11563.71831,19.350214,-99.162146
house,Coyoacan,"19.30241,-99.109299",2000000.0,MXN,1981907.31,105372.96,210.0,210.0,501.776,9523.809524,19.30241,-99.109299
apartment,Cuauhtemoc,"19.418058,-99.131088",1457000.0,MXN,1443819.45,76764.2,50.0,50.0,1535.2839999999999,29140.0,19.418058,-99.131088
apartment,BenitoJuarez,"19.365383,-99.16507",3071500.0,MXN,3043714.28,161826.53,81.0,81.0,1997.8583950617283,37919.75309,19.365383,-99.16507
house,AlvaroObregon,"19.324615,-99.211879",1500000.0,USD,28212750.0,1500000.0,827.0,827.0,1813.7847642079807,1813.784764,19.324615,-99.211879
apartment,Tlahuac,"19.305987,-99.051035",530000.0,MXN,525329.86,27930.45,60.0,60.0,465.5075,8833.333333,19.305987,-99.051035
apartment,Azcapotzalco,"19.483441,-99.202335",760000.0,MXN,753124.69,40041.72,60.0,60.0,667.362,12666.66667,19.483441,-99.202335
apartment,BenitoJuarez,"19.383861,-99.17091",4195000.0,MXN,4158036.66,221072.21,86.0,86.0,2570.607093023256,48779.06977,19.383861,-99.17091
house,AlvaroObregon,"19.342798,-99.223946",4200000.0,MXN,4162992.51,221335.7,220.0,220.0,1006.0713636363637,19090.90909,19.342798,-99.223946
store,Iztapalapa,"19.317077,-99.074647",700000.0,MXN,693667.44,36880.53,16.0,16.0,2305.033125,43750.0,19.317077,-99.074647
apartment,Iztapalapa,"19.356419,-99.114266",732190.0,MXN,725566.28,38576.51,384.0,384.0,100.45966145833334,1906.744792,19.356419,-99.114266
apartment,Tlalpan,"19.271467,-99.146309",2396000.0,MXN,2374325.04,126236.81,97.0,97.0,1301.410412371134,24701.03093,19.271467,-99.146309
house,Tlalpan,"19.2832916332,-99.2046627402",1430000.0,MXN,1417399.72,75359.53,209.0,120.0,360.5719139,11916.66667,19.2832916332,-99.2046627402
apartment,BenitoJuarez,"19.399815,-99.150806",2280000.0,MXN,2259374.44,120125.18,90.0,90.0,1334.7242222222221,25333.33333,19.399815,-99.150806
apartment,BenitoJuarez,"19.403014,-99.158422",3883000.0,MXN,3847873.21,204581.61,109.0,109.0,1876.8955045871558,35623.85321,19.403014,-99.158422
apartment,Coyoacan,"19.329553,-99.139745",1850000.0,MXN,1833264.3,97469.99,60.0,60.0,1624.4998333333335,30833.33333,19.329553,-99.139745
apartment,MiguelHidalgo,"19.407269,-99.190754",11750000.0,MXN,11643706.24,619066.18,243.0,243.0,2547.597448559671,48353.90947,19.407269,-99.190754
house,Cuajimalpa,"19.3647364,-99.2820233",18300000.0,MXN,18134453.2,964162.65,701.0,822.0,1375.410342,22262.77372,19.3647364,-99.2820233
apartment,Coyoacan,"23.634501,-102.552788",914800.0,MXN,906524.37,48197.59,70.0,70.0,688.5369999999999,13068.57143,23.634501,-102.552788
house,Cuajimalpa,"19.390415,-99.254997",4000000.0,USD,75234000.0,4000000.0,600.0,1000.0,6666.666667,4000.0,19.390415,-99.254997
house,Xochimilco,"19.284542,-99.116447",2706750.0,MXN,2682264.0,142609.14,80.0,80.0,1782.61425,33834.375,19.284542,-99.116447
apartment,Cuauhtemoc,"19.441047,-99.135306",358000.0,MXN,354761.41,18861.76,653.0,653.0,28.884777947932616,548.2388974,19.441047,-99.135306
house,VenustianoCarranza,"19.432408,-99.093334",2490000.0,MXN,2468059.83,131220.45,172.0,172.0,762.9095930232559,14476.74419,19.432408,-99.093334
apartment,Cuauhtemoc,"19.4311394,-99.1649031",5950000.0,MXN,5897572.94,313558.92,112.0,112.0,2799.633214285714,53125.0,19.4311394,-99.1649031
apartment,BenitoJuarez,"19.394358,-99.177444",3160000.0,MXN,3132156.37,166528.77,80.0,80.0,2081.609625,39500.0,19.394358,-99.177444
apartment,BenitoJuarez,"19.364891,-99.148384",1835000.0,MXN,1818399.94,96679.69,60.0,60.0,1611.3281666666667,30583.33333,19.364891,-99.148384
apartment,BenitoJuarez,"19.371992,-99.157853",2019000.0,MXN,2000735.56,106374.01,62.0,62.0,1715.7098387096773,32564.51613,19.371992,-99.157853
apartment,AlvaroObregon,"19.3427817,-99.2232949",3350000.0,MXN,3320482.11,176541.57,148.0,148.0,1192.848446,22635.13514,19.3427817,-99.2232949
apartment,Cuauhtemoc,"19.461871,-99.129227",988250.0,MXN,979542.16,52079.76,70.0,70.0,743.9965714285714,14117.85714,19.461871,-99.129227
apartment,MiguelHidalgo,"19.443178,-99.20237",4700000.0,MXN,4657482.46,247626.47,80.0,80.0,3095.330875,58750.0,19.443178,-99.20237
apartment,BenitoJuarez,"19.370046,-99.146155",1500000.0,MXN,1486430.48,79029.72,80.0,80.0,987.8715,18750.0,19.370046,-99.146155
house,MagdalenaContreras,"19.306202,-99.235727",891000.0,MXN,882939.64,46943.65,70.0,70.0,670.6235714285715,12728.57143,19.306202,-99.235727
apartment,Cuauhtemoc,"19.410215,-99.14595",836056.0,MXN,828492.79,44048.85,60.0,60.0,734.1474999999999,13934.26667,19.410215,-99.14595
house,GustavoAMadero,"19.474201,-99.083742",1775333.0,MXN,1759272.79,93536.05,90.0,90.0,1039.2894444444444,19725.92222,19.474201,-99.083742
apartment,BenitoJuarez,"19.371992,-99.157853",4567800.0,MXN,4526478.43,240661.32,107.0,107.0,2249.171214953271,42689.71963,19.371992,-99.157853
apartment,BenitoJuarez,"19.387245,-99.147388",2350000.0,MXN,2328741.13,123813.23,100.0,100.0,1238.1323,23500.0,19.387245,-99.147388
apartment,Cuajimalpa,"19.357350,-99.299792",1706400.0,MXN,1690963.33,89904.21,47.0,47.0,1912.8555319148938,36306.38298,19.35735,-99.299792
apartment,Cuauhtemoc,"19.41498,-99.177444",3700000.0,MXN,3666528.8,194939.99,95.0,95.0,2051.999894736842,38947.36842,19.41498,-99.177444
apartment,BenitoJuarez,"19.389044,-99.179657",1010000.0,MXN,1000863.1,53213.34,96.0,96.0,554.305625,10520.83333,19.389044,-99.179657
apartment,Coyoacan,"19.310879,-99.138695",2850000.0,MXN,2824887.73,150192.08,96.0,108.0,1564.500833,26388.88889,19.310879,-99.138695
house,MagdalenaContreras,"19.317653,-99.236291",3350000.0,MXN,3319694.98,176499.72,350.0,350.0,504.2849142857143,9571.428571,19.317653,-99.236291
apartment,Coyoacan,"19.336455,-99.149511",1130000.0,MXN,1119777.58,59535.72,70.0,70.0,850.5102857142857,16142.85714,19.336455,-99.149511
apartment,MiguelHidalgo,"19.4095028,-99.2272939",12000000.0,MXN,11891444.66,632237.8,195.0,195.0,3242.245128,60981.76748717949,19.4095028,-99.2272939
house,Xochimilco,"19.264729,-99.133858",7690000.0,MXN,7620434.18,405159.06,370.0,370.0,1095.0244864864865,20783.78378,19.264729,-99.133858
house,Coyoacan,"19.3521568,-99.1286672",1530000.0,MXN,1516518.63,80629.43,160.0,180.0,503.9339375,8500.0,19.3521568,-99.1286672
house,AlvaroObregon,"19.32473,-99.264241",2249000.0,MXN,2228654.9,118491.9,133.0,133.0,890.9165413533834,16909.77444,19.32473,-99.264241
apartment,Coyoacan,"19.32572,-99.140352",2900000.0,MXN,2873765.76,152790.8,74.0,74.0,2064.74054054054,39189.18919,19.32572,-99.140352
apartment,BenitoJuarez,"19.398602,-99.172863",8500000.0,MXN,8423106.66,447835.11,150.0,150.0,2985.5674,56666.66667,19.398602,-99.172863
house,MiguelHidalgo,"19.397059,-99.184501",1840000.0,MXN,1823354.86,96943.13,150.0,150.0,646.2875333333334,12266.66667,19.397059,-99.184501
apartment,Azcapotzalco,"19.464134,-99.155707",2150000.0,MXN,2130550.51,113275.94,68.0,68.0,1665.8226470588236,31617.64706,19.464134,-99.155707
house,Cuauhtemoc,"19.410826,-99.143757",2990000.0,MXN,2962951.53,157532.58,160.0,160.0,984.5786249999999,18687.5,19.410826,-99.143757
apartment,Tlalpan,"19.281164,-99.20237",436106.0,MXN,432160.83,22976.89,60.0,60.0,382.9481666666667,7268.433333,19.281164,-99.20237
apartment,VenustianoCarranza,"19.455139,-99.12884",514003.0,MXN,509353.17,27081.01,65.0,65.0,416.63092307692307,7907.738462,19.455139,-99.12884
apartment,BenitoJuarez,"19.401357,-99.142208",767587.0,MXN,760823.57,40451.05,80.0,80.0,505.63812500000006,9594.8375,19.401357,-99.142208
house,GustavoAMadero,"19.51737,-99.139949",811600.0,MXN,804258.04,42760.35,150.0,150.0,285.069,5410.666667,19.51737,-99.139949
house,Xochimilco,"19.263462,-99.104913",3500000.0,MXN,3468337.99,184402.69,160.0,160.0,1152.5168125,21875.0,19.263462,-99.104913
house,Cuajimalpa,"19.390415,-99.254997",795000.0,USD,14952757.5,795000.0,500.0,500.0,1590.0,1590.0,19.390415,-99.254997
apartment,MiguelHidalgo,"19.453142,-99.180214",3200000.0,MXN,3171803.93,168636.73,146.0,146.0,1155.046096,21917.80822,19.453142,-99.180214
house,Tlahuac,"19.298681,-99.058802",1069000.0,MXN,1059329.51,56321.85,78.0,78.0,722.0749999999999,13705.12821,19.298681,-99.058802
house,Coyoacan,"19.3416373691,-99.1273357518",8400000.0,MXN,8325985.21,442671.41,280.0,360.0,1580.969321,23333.33333,19.3416373691,-99.1273357518
house,Azcapotzalco,"19.492165,-99.186618",1152000.0,MXN,1141578.52,60694.82,220.0,220.0,275.8855454545455,5236.363636,19.492165,-99.186618
apartment,MiguelHidalgo,"19.407269,-99.190754",2350000.0,MXN,2329293.35,123842.59,65.0,65.0,1905.270615,36153.84615,19.407269,-99.190754
apartment,BenitoJuarez,"19.394073,-99.153915",3204800.0,MXN,3175808.45,168849.64,74.0,74.0,2281.7518918918922,43308.10811,19.394073,-99.153915
apartment,Cuauhtemoc,"19.439253,-99.163605",3088000.0,MXN,3060790.71,162734.44,90.0,65.0,1808.160444,47507.69231,19.439253,-99.163605
house,GustavoAMadero,"19.506648,-99.10361",890000.0,MXN,906134.28,48176.85,200.0,190.0,240.88425,4684.210526,19.506648,-99.10361
apartment,Cuauhtemoc,"19.436847,-99.140049",875430.0,MXN,867510.46,46123.32,81.0,81.0,569.4237037037037,10807.77778,19.436847,-99.140049
house,GustavoAMadero,"19.479996,-99.12297",3096668.0,MXN,3068654.54,163152.54,100.0,100.0,1631.5254,30966.68,19.479996,-99.12297
apartment,BenitoJuarez,"19.3721819,-99.1717578",3685000.0,MXN,3651664.44,194149.69,92.0,92.0,2110.322717,40054.34783,19.3721819,-99.1717578
apartment,MagdalenaContreras,"19.315826,-99.222304",2250000.0,MXN,2229645.73,118544.58,210.0,210.0,564.498,10714.28571,19.315826,-99.222304
apartment,MiguelHidalgo,"19.443206,-99.169898",607000.0,MXN,601508.8,31980.69,70.0,70.0,456.86699999999996,8671.428571,19.443206,-99.169898
apartment,Cuajimalpa,"19.357350,-99.299792",5900000.0,MXN,5846626.92,310850.25,87.0,87.0,3572.9913793103447,67816.09195,19.35735,-99.299792
house,Iztapalapa,"19.386812,-99.078537",7150000.0,MXN,7085319.0,376708.35,345.0,345.0,1091.908260869565,20724.63768,19.386812,-99.078537
apartment,MiguelHidalgo,"19.397157,-99.255691",1350000.0,USD,25391475.0,1350000.0,620.0,620.0,2177.4193548387098,2177.419355,19.397157,-99.255691
apartment,MiguelHidalgo,"19.4376744047,-99.1723608971",2475000.0,MXN,2453192.09,130429.97,58.0,58.0,2248.792586,42672.41379,19.4376744047,-99.1723608971
house,BenitoJuarez,"19.382322,-99.145958",5990000.0,MXN,5937220.32,315666.87,264.0,233.0,1195.707841,25708.15451,19.382322,-99.145958
house,MagdalenaContreras,"19.3220579518,-99.2326484062",15700000.0,MXN,15561662.93,827373.95,729.0,628.0,1134.94369,25000.0,19.3220579518,-99.2326484062
apartment,Coyoacan,"19.302569,-99.167059",1460000.0,MXN,1446792.32,76922.26,84.0,84.0,915.7411904761905,17380.95238,19.302569,-99.167059
apartment,MiguelHidalgo,"19.407269,-99.190754",660000.0,USD,12413610.0,660000.0,180.0,180.0,3666.666667,3666.666667,19.407269,-99.190754
apartment,VenustianoCarranza,"19.422817,-99.058911",770000.0,MXN,763215.26,40578.21,63.0,63.0,644.0985714285714,12222.22222,19.422817,-99.058911
apartment,Cuauhtemoc,"19.420103,-99.171297",5927804.0,MXN,5874179.31,312315.14,120.0,120.0,2602.626166666667,49398.36667,19.420103,-99.171297
apartment,Tlalpan,"19.298168,-99.113106",1790000.0,MXN,1773807.06,94308.8,57.0,57.0,1654.540350877193,31403.50877,19.298168,-99.113106
house,Tlalpan,"19.298051,-99.200428",7475000.0,MXN,7407379.01,393831.46,350.0,350.0,1125.232742857143,21357.14286,19.298051,-99.200428
apartment,MiguelHidalgo,"19.4380266,-99.1885632",6500000.0,MXN,6441199.16,342462.14,88.0,88.0,3891.615227,73863.63636,19.4380266,-99.1885632
apartment,BenitoJuarez,"19.402301,-99.141168",1169692.0,MXN,1159385.46,61641.57,90.0,90.0,684.9063333333334,12996.57778,19.402301,-99.141168
apartment,BenitoJuarez,"19.39365,-99.14769",2350000.0,MXN,2328741.13,123813.23,70.0,70.0,1768.7604285714285,33571.42857,19.39365,-99.14769
apartment,BenitoJuarez,"19.379571,-99.146668",703400.0,MXN,697036.8,37059.67,57.0,57.0,650.169649122807,12340.35088,19.379571,-99.146668
apartment,GustavoAMadero,"19.472979,-99.086487",1200000.0,MXN,1189426.4,63238.77,60.0,60.0,1053.9795,20000.0,19.472979,-99.086487
apartment,Cuauhtemoc,"19.427859,-99.143793",1212000.0,MXN,1201035.76,63856.01,86.0,86.0,742.5117441860465,14093.02326,19.427859,-99.143793
house,GustavoAMadero,"19.464569,-99.114487",2980000.0,MXN,2953042.08,157005.72,264.0,264.0,594.7186363636364,11287.87879,19.464569,-99.114487
apartment,BenitoJuarez,"19.443135,-99.196638",2050000.0,MXN,2031455.11,108007.29,55.0,55.0,1963.768909090909,37272.72727,19.443135,-99.196638
apartment,BenitoJuarez,"19.386033,-99.18296",1310000.0,MXN,1298149.31,69019.29,85.0,85.0,811.9916470588234,15411.76471,19.386033,-99.18296
apartment,GustavoAMadero,"19.494455,-99.127874",2995000.0,MXN,2968610.06,157833.43,80.0,80.0,1972.9178749999999,37437.5,19.494455,-99.127874
apartment,Tlalpan,"19.2695709,-99.2315505",21490000.0,MXN,21300645.81,1132501.04,570.0,370.0,1986.84393,58081.08108,19.2695709,-99.2315505
apartment,VenustianoCarranza,"19.422817,-99.058911",615000.0,MXN,609581.03,32409.87,43.0,43.0,753.7179069767442,14302.32558,19.422817,-99.058911
apartment,BenitoJuarez,"19.39912,-99.141464",2439076.0,MXN,2417011.3,128506.33,62.0,62.0,2072.682741935484,39339.93548,19.39912,-99.141464
apartment,VenustianoCarranza,"19.439759,-99.1047",970000.0,MXN,961452.9,51118.0,60.0,60.0,851.9666666666667,16166.66667,19.439759,-99.1047
house,Coyoacan,"19.352141,-99.126837",2007000.0,MXN,1988844.08,105741.77,360.0,360.0,293.7271388888889,5575.0,19.352141,-99.126837
apartment,MiguelHidalgo,"19.433077,-99.198212",1068000.0,USD,20087478.0,1068000.0,178.0,178.0,6000.0,112851.0,19.433077,-99.198212
house,MagdalenaContreras,"19.317653,-99.236291",3350000.0,MXN,3319694.98,176499.72,350.0,350.0,504.2849142857143,9571.428571,19.317653,-99.236291
apartment,MiguelHidalgo,"19.420166,-99.220367",14900000.0,MXN,14768712.0,785214.77,223.0,223.0,3521.142466367713,66816.1435,19.420166,-99.220367
apartment,MiguelHidalgo,"19.456603,-99.200381",960000.0,MXN,951315.49,50579.02,62.0,62.0,815.7906451612903,15483.87097,19.456603,-99.200381
apartment,Cuauhtemoc,"19.418844,-99.132357",390667.0,MXN,387224.69,20587.75,45.0,45.0,457.50555555555553,8681.488889,19.418844,-99.132357
apartment,MiguelHidalgo,"19.410833,-99.192222",2501000.0,MXN,2478375.16,131768.89,90.0,90.0,1464.098777777778,27788.88889,19.410833,-99.192222
apartment,BenitoJuarez,"19.396705,-99.181902",1471600.0,MXN,1458287.33,77533.42,80.0,80.0,969.16775,18395.0,19.396705,-99.181902
apartment,Azcapotzalco,"19.511664,-99.207337",780000.0,MXN,773127.15,41105.2,72.0,72.0,570.9055555555556,10833.33333,19.511664,-99.207337
apartment,MiguelHidalgo,"19.448847,-99.17845",1089000.0,MXN,1079148.59,57375.58,66.0,66.0,869.3269696969697,16500.0,19.448847,-99.17845
apartment,GustavoAMadero,"19.465349,-99.150474",816600.0,MXN,809404.61,43033.98,60.0,60.0,717.2330000000001,13610.0,19.465349,-99.150474
apartment,Azcapotzalco,"19.4653758,-99.1589568",2129148.0,MXN,2167746.39,115253.55,55.0,55.0,2095.519091,39413.57072727273,19.4653758,-99.1589568
house,Iztapalapa,"19.359004,-99.092622",6800000.0,MXN,6738485.18,358268.08,300.0,224.0,1194.226933,30357.14286,19.359004,-99.092622
apartment,BenitoJuarez,"19.3815906,-99.1653974",6310000.0,MXN,6254400.84,332530.55,141.0,141.0,2358.372695,44751.77305,19.3815906,-99.1653974
house,MagdalenaContreras,"19.317653,-99.236291",3350000.0,MXN,3319694.98,176499.72,350.0,350.0,504.2849142857143,9571.428571,19.317653,-99.236291
apartment,Coyoacan,"19.317741,-99.119331",1241260.0,MXN,1230031.13,65397.62,91.0,91.0,718.6551648351649,13640.21978,19.317741,-99.119331
apartment,AlvaroObregon,"19.359901,-99.189606",891000.0,MXN,883148.97,46954.78,70.0,70.0,670.7825714285714,12728.57143,19.359901,-99.189606
apartment,AlvaroObregon,"19.363537,-99.224073",890000.0,MXN,881948.8,46890.97,60.0,60.0,781.5161666666667,14833.33333,19.363537,-99.224073
apartment,Azcapotzalco,"19.465454,-99.162665",1431000.0,MXN,1418054.63,75394.35,60.0,60.0,1256.5725,23850.0,19.465454,-99.162665
apartment,BenitoJuarez,"19.385989,-99.186285",1507500.0,MXN,1493862.66,79424.87,107.0,107.0,742.2885046728971,14088.78505,19.385989,-99.186285
house,AlvaroObregon,"19.357628,-99.177174",2179692.0,MXN,2159973.78,114840.3,90.0,90.0,1276.0033333333333,24218.8,19.357628,-99.177174
apartment,BenitoJuarez,"19.366738,-99.14554",1214000.0,MXN,1203017.8,63961.39,57.0,57.0,1122.129649122807,21298.24561,19.366738,-99.14554
apartment,Cuauhtemoc,"19.405298,-99.164986",2969350.0,MXN,2942488.44,156444.61,52.0,52.0,3008.550192307692,57102.88462,19.405298,-99.164986
house,AlvaroObregon,"19.324355,-99.264328",706447.0,MXN,700222.21,37229.03,395.0,395.0,94.25070886075949,1788.473418,19.324355,-99.264328
apartment,MiguelHidalgo,"19.445744,-99.174986",722986.0,MXN,716615.51,38100.62,70.0,70.0,544.2945714285714,10328.37143,19.445744,-99.174986
apartment,Cuauhtemoc,"19.408758,-99.129474",621880.0,MXN,616254.29,32764.67,70.0,70.0,468.0667142857143,8884.0,19.408758,-99.129474
apartment,MiguelHidalgo,"23.634501,-102.552788",14250000.0,MXN,14121090.58,750782.39,165.0,165.0,4550.196303030303,86363.63636,23.634501,-102.552788
house,Cuauhtemoc,"19.4071424749,-99.1513967514",2640000.0,MXN,2616117.71,139092.31,125.0,125.0,1112.73848,20928.94168,19.4071424749,-99.1513967514
apartment,AlvaroObregon,"19.390806,-99.195413",750000.0,MXN,743215.24,39514.86,60.0,60.0,658.581,12500.0,19.390806,-99.195413
apartment,Cuauhtemoc,"19.415143,-99.14685",691815.0,MXN,685556.47,36449.29,65.0,65.0,560.7583076923077,10643.30769,19.415143,-99.14685
apartment,Cuauhtemoc,"19.41498,-99.177444",5425000.0,MXN,5375923.9,285824.17,96.0,96.0,2977.3351041666665,56510.41667,19.41498,-99.177444
apartment,Azcapotzalco,"19.490331,-99.207579",596000.0,MXN,590608.34,31401.14,67.0,67.0,468.6737313432836,8895.522388,19.490331,-99.207579
apartment,Tlahuac,"19.302695,-99.053847",745000.0,MXN,738260.52,39251.43,1100.0,1100.0,35.68311818181818,677.2727273,19.302695,-99.053847
apartment,BenitoJuarez,"19.3924296,-99.1584618",3916510.0,MXN,3882000.48,206396.07,83.0,83.0,2486.699639,47186.86747,19.3924296,-99.1584618
apartment,Cuauhtemoc,"19.41498,-99.177444",4100000.0,MXN,4062910.22,216014.58,100.0,100.0,2160.1458,41000.0,19.41498,-99.177444
apartment,BenitoJuarez,"19.388736,-99.1861664",3263390.0,MXN,3234635.23,171977.31,68.0,68.0,2529.078088,47991.02941,19.388736,-99.1861664
house,AlvaroObregon,"19.320067,-99.203696",5318179.0,MXN,5270069.28,280196.15,340.0,340.0,824.1063235294118,15641.70294,19.320067,-99.203696
house,Tlahuac,"19.283708,-99.057651",5000000.0,MXN,4954768.48,263432.41,600.0,600.0,439.0540166666666,8333.333333,19.283708,-99.057651
